state,name,land_area_sqmi,land_area_sqft,water_area_sqmi
NH,Alton CDP,0.468,13047091,0.034
NH,Amherst CDP,0.726,20239718,0.000
NH,Antrim CDP,4.545,126707328,0.008
NH,Ashland CDP,1.332,37134029,0.034
NH,Bartlett CDP,1.488,41483059,0.024
NH,Belmont CDP,1.258,35071027,0.015
NH,Bennington CDP,0.431,12015590,0.000
NH,Berlin city,61.349,1710311962,0.852
NH,Bethlehem CDP,1.634,45553306,0.004
NH,Blodgett Landing CDP,0.291,8112614,0.000
NH,Bradford CDP,0.794,22135450,0.016
NH,Bristol CDP,4.010,111792384,0.063
NH,Canaan CDP,0.684,19068826,0.000
NH,Center Ossipee CDP,0.997,27794765,0.000
NH,Center Sandwich CDP,0.590,16448256,0.001
NH,Charlestown CDP,0.953,26568115,0.047
NH,Claremont city,43.153,1203036595,0.897
NH,Colebrook CDP,2.618,72985651,0.075
NH,Concord city,63.940,1782544896,3.251
NH,Contoocook CDP,2.301,64148198,0.102
NH,Conway CDP,7.046,196431206,0.375
NH,Derry CDP,16.024,446723482,0.248
NH,Dover city,26.732,745245389,2.311
NH,Durham CDP,3.025,84332160,0.056
NH,East Merrimack CDP,3.376,94117478,0.342
NH,Enfield CDP,2.578,71870515,0.056
NH,Epping CDP,4.301,119904998,0.036
NH,Exeter CDP,4.495,125313408,0.150
NH,Farmington CDP,6.257,174435149,0.000
NH,Francestown CDP,0.938,26149939,0.000
NH,Franklin city,27.433,764788147,1.736
NH,Goffstown CDP,3.167,88290893,0.237
NH,Gorham CDP,1.683,46919347,0.085
NH,Greenville CDP,3.427,95539277,0.000
NH,Groveton CDP,2.060,57429504,0.089
NH,Hampton Beach CDP,1.272,35461325,0.223
NH,Hampton CDP,5.445,151797888,0.095
NH,Hancock CDP,0.356,9924710,0.064
NH,Hanover CDP,4.522,126066125,0.384
NH,Henniker CDP,1.416,39475814,0.000
NH,Hillsborough CDP,1.946,54251366,0.000
NH,Hinsdale CDP,2.323,64761523,0.077
NH,Hooksett CDP,5.393,150348211,0.456
NH,Hudson CDP,3.075,85726080,0.181
NH,Jaffrey CDP,3.404,94898074,0.119
NH,Keene city,37.092,1034065613,0.259
NH,Klondike Corner CDP,3.387,94424141,0.035
NH,Laconia city,19.838,553051699,6.242
NH,Lancaster CDP,2.976,82966118,0.193
NH,Lebanon city,40.305,1123638912,0.968
NH,Lincoln CDP,2.692,75048653,0.044
NH,Lisbon CDP,3.331,92862950,0.079
NH,Littleton CDP,8.452,235628237,0.092
NH,Londonderry CDP,12.219,340646170,0.024
NH,Loudon CDP,1.808,50404147,0.000
NH,Manchester city,33.036,920990822,1.901
NH,Marlborough CDP,1.687,47030861,0.000
NH,Melvin Village CDP,1.605,44744832,0.737
NH,Meredith CDP,2.922,81460685,1.294
NH,Milford CDP,5.682,158405069,0.027
NH,Milton CDP,0.808,22525747,0.002
NH,Milton Mills CDP,0.862,24031181,0.007
NH,Mountain Lakes CDP,3.521,98159846,0.113
NH,Nashua city,30.834,859602586,0.900
NH,New Boston CDP,0.516,14385254,0.017
NH,New Hampton CDP,1.272,35461325,0.097
NH,New London CDP,1.111,30972902,0.002
NH,Newfields CDP,0.380,10593792,0.000
NH,Newmarket CDP,2.251,62754278,0.065
NH,Newport CDP,14.108,393308467,0.000
NH,North Conway CDP,6.815,189991296,0.142
NH,North Haverhill CDP,3.587,99999821,0.425
NH,North Walpole CDP,0.694,19347610,0.004
NH,North Woodstock CDP,1.616,45051494,0.036
NH,Peterborough CDP,4.767,132896333,0.025
NH,Pinardville CDP,1.678,46779955,0.141
NH,Pittsfield CDP,1.682,46891469,0.000
NH,Plainfield CDP,0.578,16113715,0.000
NH,Plymouth CDP,5.875,163785600,0.074
NH,Portsmouth city,15.663,436659379,1.161
NH,Raymond CDP,6.482,180707789,0.157
NH,Rochester city,45.021,1255113446,0.415
NH,Sanbornville CDP,1.614,44995738,0.000
NH,Seabrook Beach CDP,1.047,29188685,0.422
NH,Somersworth city,9.804,273319834,0.193
NH,South Hooksett CDP,6.718,187287091,0.008
NH,Suissevale CDP,1.173,32701363,0.005
NH,Suncook CDP,3.722,103763405,0.186
NH,Tilton Northfield CDP,3.134,87370906,0.110
NH,Troy CDP,1.276,35572838,0.000
NH,Union CDP,0.311,8670182,0.000
NH,Walpole CDP,1.217,33928013,0.011
NH,Warner CDP,0.800,22302720,0.000
NH,West Stewartstown CDP,0.619,17256730,0.049
NH,West Swanzey CDP,2.580,71926272,0.018
NH,Whitefield CDP,1.594,44438170,0.000
NH,Wilton CDP,2.108,58767667,0.000
NH,Winchester CDP,2.978,83021875,0.008
NH,Wolfeboro CDP,7.861,219152102,0.329
NH,Woodsville CDP,1.850,51575040,0.027
NJ,Absecon Highlands CDP,1.954,54474394,0.483
NJ,Absecon city,5.532,154223309,1.685
NJ,Allamuchy CDP,2.577,71842637,0.005
NJ,Allendale borough,3.097,86339405,0.021
NJ,Allenhurst borough,0.250,6969600,0.032
NJ,Allentown borough,0.596,16615526,0.025
NJ,Allenwood CDP,1.745,48647808,0.119
NJ,Alloway CDP,6.850,190967040,0.253
NJ,Alpha borough,1.681,46863590,0.035
NJ,Alpine borough,6.401,178449638,2.868
NJ,Ampere North CDP,0.278,7750195,0.000
NJ,Anderson CDP,0.890,24811776,0.003
NJ,Andover borough,1.348,37580083,0.016
NJ,Annandale CDP,1.450,40423680,0.000
NJ,Arrowhead Lake CDP,0.222,6189005,0.002
NJ,Asbury CDP,0.693,19319731,0.011
NJ,Asbury Park city,1.430,39866112,0.184
NJ,Ashland CDP,2.907,81042509,0.005
NJ,Atco CDP,9.689,270113818,0.089
NJ,Atlantic City city,10.760,299971584,6.454
NJ,Atlantic Highlands borough,1.264,35238298,3.299
NJ,Auburn CDP,4.251,118511078,0.045
NJ,Audubon Park borough,0.150,4181760,0.018
NJ,Audubon borough,1.482,41315789,0.014
NJ,Avalon borough,4.262,118817741,0.794
NJ,Avenel CDP,3.402,94842317,0.030
NJ,Avon-by-the-Sea borough,0.426,11876198,0.115
NJ,Barclay CDP,1.659,46250266,0.000
NJ,Bargaintown CDP,2.549,71062042,0.044
NJ,Barnegat CDP,2.697,75188045,0.012
NJ,Barnegat Light borough,0.831,23166950,0.366
NJ,Barrington borough,1.581,44075750,0.000
NJ,Basking Ridge CDP,6.750,188179200,0.047
NJ,Bay Head borough,0.585,16308864,0.123
NJ,Bayonne city,5.821,162280166,5.397
NJ,Beach Haven West CDP,1.623,45246643,0.494
NJ,Beach Haven borough,0.980,27320832,1.350
NJ,Beachwood borough,2.763,77028019,0.001
NJ,Beattystown CDP,3.027,84387917,0.023
NJ,Beckett CDP,1.745,48647808,0.049
NJ,Bedminster CDP,4.648,129578803,0.056
NJ,Beesleys Point CDP,2.129,59353114,0.032
NJ,Belford CDP,1.259,35098906,0.034
NJ,Belle Mead CDP,4.031,112377830,0.003
NJ,Belleplain CDP,7.339,204599578,0.011
NJ,Bellmawr borough,2.984,83189146,0.122
NJ,Belmar borough,1.045,29132928,0.570
NJ,Belvidere town,1.449,40395802,0.035
NJ,Bergenfield borough,2.904,80958874,0.009
NJ,Berlin borough,3.594,100194970,0.014
NJ,Bernardsville borough,12.836,357847142,0.075
NJ,Beverly city,0.541,15082214,0.214
NJ,Blackwells Mills CDP,7.680,214106112,0.124
NJ,Blackwood CDP,1.220,34011648,0.015
NJ,Blairstown CDP,0.419,11681050,0.010
NJ,Blawenburg CDP,0.608,16950067,0.004
NJ,Bloomingdale borough,8.801,245357798,0.446
NJ,Bloomsbury borough,0.932,25982669,0.030
NJ,Bogota borough,0.758,21131827,0.039
NJ,Boonton town,2.342,65291213,0.145
NJ,Bordentown city,0.935,26066304,0.038
NJ,Bound Brook borough,1.661,46306022,0.034
NJ,Bradley Beach borough,0.610,17005824,0.019
NJ,Bradley Gardens CDP,4.491,125201894,0.136
NJ,Brainards CDP,0.184,5129626,0.000
NJ,Branchville borough,0.593,16531891,0.006
NJ,Brass Castle CDP,2.939,81934618,0.015
NJ,Bridgeport CDP,0.199,5547802,0.000
NJ,Bridgeton city,6.228,173626675,0.266
NJ,Bridgeville CDP,0.909,25341466,0.009
NJ,Bridgewater Center CDP,5.833,162614707,0.018
NJ,Brielle borough,1.756,48954470,0.613
NJ,Brigantine city,6.523,181850803,4.340
NJ,Broadway CDP,0.371,10342886,0.000
NJ,Brookdale CDP,1.603,44689075,0.007
NJ,Brookfield CDP,0.833,23222707,0.001
NJ,Brooklawn borough,0.488,13604659,0.041
NJ,Brookside CDP,2.403,66991795,0.014
NJ,Browns Mills CDP,5.373,149790643,0.245
NJ,Brownville CDP,1.071,29857766,0.000
NJ,Budd Lake CDP,5.444,151770010,0.980
NJ,Buena borough,7.573,211123123,0.001
NJ,Burleigh CDP,1.523,42458803,0.032
NJ,Burlington city,3.035,84610944,0.718
NJ,Butler borough,2.034,56704666,0.027
NJ,Buttzville CDP,0.824,22971802,0.004
NJ,Byram Center CDP,2.862,79787981,0.013
NJ,Caldwell borough,1.178,32840755,0.001
NJ,Califon borough,0.959,26735386,0.020
NJ,Camden city,8.919,248647450,1.460
NJ,Cape May Court House CDP,8.657,241343309,0.973
NJ,Cape May Point borough,0.295,8224128,0.018
NJ,Cape May city,2.473,68943283,0.423
NJ,Carlls Corner CDP,1.669,46529050,0.000
NJ,Carlstadt borough,3.947,110036045,0.260
NJ,Carneys Point CDP,8.379,233593114,0.446
NJ,Carteret borough,4.391,122414054,0.541
NJ,Cedar Glen Lakes CDP,0.694,19347610,0.006
NJ,Cedar Glen West CDP,1.061,29578982,0.011
NJ,Cedar Knolls CDP,2.056,57317990,0.033
NJ,Cedarville CDP,2.241,62475494,0.041
NJ,Centre Grove CDP,7.023,195790003,0.009
NJ,Chatham borough,2.343,65319091,0.035
NJ,Cherry Hill Mall CDP,3.647,101672525,0.004
NJ,Chesilhurst borough,1.715,47811456,0.002
NJ,Chester borough,1.593,44410291,0.002
NJ,Clayton borough,7.075,197239680,0.184
NJ,Clearbrook CDP,0.757,21103949,0.004
NJ,Clementon borough,1.893,52773811,0.058
NJ,Cliffside Park borough,0.956,26651750,0.000
NJ,Cliffwood Beach CDP,0.906,25257830,0.055
NJ,Clifton city,11.275,314328960,0.155
NJ,Clinton town,1.346,37524326,0.092
NJ,Closter borough,3.160,88095744,0.142
NJ,Clyde CDP,0.383,10677427,0.000
NJ,Collings Lakes CDP,0.642,17897933,0.062
NJ,Collingswood borough,1.830,51017472,0.105
NJ,Cologne CDP,1.834,51128986,0.002
NJ,Colonia CDP,4.031,112377830,0.002
NJ,Columbia CDP,0.100,2787840,0.026
NJ,Concordia CDP,0.770,21466368,0.021
NJ,Connecticut Farms CDP,0.092,2564813,0.000
NJ,Cookstown CDP,2.498,69640243,0.019
NJ,Corbin City city,7.697,214580045,1.276
NJ,Country Lake Estates CDP,1.139,31753498,0.264
NJ,Cranbury CDP,1.224,34123162,0.019
NJ,Crandon Lakes CDP,2.555,71229312,0.122
NJ,Cranford CDP,0.337,9395021,0.002
NJ,Cream Ridge CDP,3.021,84220646,0.021
NJ,Cresskill borough,2.065,57568896,0.005
NJ,Crestwood Village CDP,4.274,119152282,0.049
NJ,Crosswicks CDP,1.825,50878080,0.020
NJ,Cumberland-Hesstown CDP,2.548,71034163,0.001
NJ,Dayton CDP,2.407,67103309,0.026
NJ,Deal borough,1.184,33008026,0.136
NJ,Deans CDP,1.121,31251686,0.012
NJ,Deerfield Street CDP,1.756,48954470,0.001
NJ,Delaware CDP,0.519,14468890,0.070
NJ,Delaware Park CDP,0.245,6830208,0.000
NJ,Delmont CDP,1.079,30080794,0.000
NJ,Demarest borough,2.072,57764045,0.007
NJ,Dennisville CDP,4.397,122581325,0.181
NJ,Diamond Beach CDP,0.226,6300518,0.000
NJ,Dividing Creek CDP,1.223,34095283,0.049
NJ,Dorchester CDP,0.489,13632538,0.029
NJ,Dorothy CDP,5.841,162837734,0.001
NJ,Dover Beaches North CDP,0.920,25648128,0.659
NJ,Dover Beaches South CDP,0.622,17340365,0.387
NJ,Dover town,2.676,74602598,0.052
NJ,Dumont borough,1.951,54390758,0.001
NJ,Dunellen borough,1.062,29606861,0.000
NJ,Dutch Neck CDP,0.461,12851942,0.000
NJ,East Franklin CDP,1.089,30359578,0.000
NJ,East Freehold CDP,2.980,83077632,0.008
NJ,East Millstone CDP,2.234,62280346,0.062
NJ,East Newark borough,0.103,2871475,0.022
NJ,East Orange city,3.928,109506355,0.000
NJ,East Rocky Hill CDP,4.167,116169293,0.083
NJ,East Rutherford borough,3.712,103484621,0.329
NJ,East Vineland CDP,5.015,139810176,0.013
NJ,Eatontown borough,5.841,162837734,0.051
NJ,Echelon CDP,2.797,77975885,0.042
NJ,Edgewater borough,0.971,27069926,1.458
NJ,Egg Harbor City city,10.851,302508518,0.570
NJ,Elizabeth city,12.319,343434010,1.320
NJ,Ellisburg CDP,0.905,25229952,0.000
NJ,Elmer borough,0.889,24783898,0.018
NJ,Elmwood Park borough,2.643,73682611,0.082
NJ,Elwood CDP,3.192,88987853,0.001
NJ,Emerson borough,2.231,62196710,0.190
NJ,Encore at Monroe CDP,0.192,5352653,0.001
NJ,Englewood Cliffs borough,2.126,59269478,1.250
NJ,Englewood city,4.925,137301120,0.023
NJ,English Creek CDP,4.813,134178739,0.076
NJ,Englishtown borough,0.570,15890688,0.017
NJ,Erma CDP,2.917,81321293,0.096
NJ,Essex Fells borough,1.408,39252787,0.006
NJ,Estell Manor city,53.387,1488344141,1.797
NJ,Fair Haven borough,1.593,44410291,0.518
NJ,Fair Lawn borough,5.135,143155584,0.089
NJ,Fairton CDP,2.869,79983130,0.117
NJ,Fairview CDP,1.280,35684352,0.009
NJ,Fairview borough,0.844,23529370,0.002
NJ,Fanwood borough,1.340,37357056,0.000
NJ,Far Hills borough,4.847,135126605,0.055
NJ,Farmingdale borough,0.520,14496768,0.000
NJ,Fieldsboro borough,0.279,7778074,0.080
NJ,Finderne CDP,4.091,114050534,0.238
NJ,Finesville CDP,2.117,59018573,0.077
NJ,Flagtown CDP,1.708,47616307,0.012
NJ,Flanders CDP,7.425,206997120,0.027
NJ,Flemington borough,1.077,30025037,0.000
NJ,Florence CDP,1.249,34820122,0.224
NJ,Florham Park borough,7.314,203902618,0.163
NJ,Folsom borough,8.264,230387098,0.245
NJ,Fords CDP,1.889,52662298,0.002
NJ,Forked River CDP,2.735,76247424,0.736
NJ,Forsgate CDP,0.875,24393600,0.004
NJ,Fort Dix CDP,10.214,284749978,0.127
NJ,Fort Lee borough,2.518,70197811,0.344
NJ,Fortescue CDP,0.290,8084736,0.025
NJ,Franklin Center CDP,6.596,183885926,0.111
NJ,Franklin Lakes borough,9.414,262447258,0.469
NJ,Franklin Park CDP,2.605,72623232,0.002
NJ,Franklin borough,4.356,121438310,0.071
NJ,Franklinville CDP,3.444,96013210,0.072
NJ,Freehold borough,1.932,53861069,0.002
NJ,Frenchtown borough,1.128,31446835,0.099
NJ,Gandys Beach CDP,0.095,2648448,0.002
NJ,Garfield city,2.111,58851302,0.080
NJ,Garwood borough,0.650,18120960,0.000
NJ,Germania CDP,2.624,73152922,0.009
NJ,Gibbsboro borough,2.152,59994317,0.043
NJ,Gibbstown CDP,1.643,45804211,0.000
NJ,Gillette CDP,4.323,120518323,0.142
NJ,Glassboro borough,9.320,259826688,0.038
NJ,Glen Gardner borough,1.548,43155763,0.000
NJ,Glen Ridge borough,1.275,35544960,0.005
NJ,Glen Rock borough,2.703,75355315,0.014
NJ,Glendora CDP,1.040,28993536,0.022
NJ,Gloucester City city,2.315,64538496,0.445
NJ,Golden Triangle CDP,2.826,78784358,0.087
NJ,Goshen CDP,1.746,48675686,0.002
NJ,Gouldtown CDP,2.826,78784358,0.000
NJ,Great Meadows CDP,1.530,42653952,0.014
NJ,Great Notch CDP,0.992,27655373,0.019
NJ,Green Knoll CDP,4.635,129216384,0.003
NJ,Green Village CDP,2.343,65319091,0.101
NJ,Greentree CDP,4.651,129662438,0.007
NJ,Greenwich CDP,0.839,23389978,0.003
NJ,Greenwich CDP,0.907,25285709,0.000
NJ,Grenloch CDP,0.759,21159706,0.035
NJ,Griggstown CDP,2.445,68162688,0.071
NJ,Groveville CDP,2.212,61667021,0.039
NJ,Guttenberg town,0.193,5380531,0.047
NJ,Hackensack city,4.191,116838374,0.158
NJ,Hackettstown town,3.612,100696781,0.099
NJ,Haddon Heights borough,1.566,43657574,0.005
NJ,Haddonfield borough,2.796,77948006,0.045
NJ,Hainesburg CDP,1.503,41901235,0.020
NJ,Haledon borough,1.215,33872256,0.001
NJ,Hamburg borough,1.145,31920768,0.024
NJ,Hamilton Square CDP,4.276,119208038,0.060
NJ,Hammonton town,40.749,1136016922,0.566
NJ,Hampton borough,1.505,41956992,0.012
NJ,Hancocks Bridge CDP,0.228,6356275,0.021
NJ,Harlingen CDP,0.806,22469990,0.002
NJ,Harmony CDP,1.036,28882022,0.000
NJ,Harrington Park borough,1.846,51463526,0.217
NJ,Harrison town,1.211,33760742,0.116
NJ,Harrisonville CDP,2.003,55840435,0.024
NJ,Harvey Cedars borough,0.561,15639782,0.626
NJ,Hasbrouck Heights borough,1.523,42458803,0.003
NJ,Haworth borough,1.937,54000461,0.398
NJ,Hawthorne borough,3.318,92500531,0.030
NJ,Heathcote CDP,3.135,87398784,0.005
NJ,Heislerville CDP,0.718,20016691,0.000
NJ,Helmetta borough,0.828,23083315,0.049
NJ,Hewitt CDP,4.622,128853965,1.290
NJ,Hi-Nella borough,0.223,6216883,0.000
NJ,Hibernia CDP,2.159,60189466,0.103
NJ,High Bridge borough,2.391,66657254,0.040
NJ,Highland Lakes CDP,4.322,120490445,0.662
NJ,Highland Park borough,1.821,50766566,0.008
NJ,Highlands borough,0.740,20630016,0.646
NJ,Hightstown borough,1.233,34374067,0.033
NJ,Hillsborough CDP,8.002,223082957,0.018
NJ,Hillsdale borough,2.902,80903117,0.035
NJ,Ho-Ho-Kus borough,1.739,48480538,0.011
NJ,Hoboken city,1.250,34848000,0.720
NJ,Holiday City South CDP,1.879,52383514,0.022
NJ,Holiday City-Berkeley CDP,5.966,166322534,0.064
NJ,Holiday Heights CDP,5.026,140116838,0.000
NJ,Hopatcong borough,10.882,303372749,1.533
NJ,Hope CDP,0.725,20211840,0.014
NJ,Hopelawn CDP,0.437,12182861,0.000
NJ,Hopewell borough,0.724,20183962,0.000
NJ,Hutchinson CDP,0.981,27348710,0.078
NJ,Interlaken borough,0.331,9227750,0.057
NJ,Iselin CDP,3.152,87872717,0.001
NJ,Island Heights borough,0.609,16977946,0.309
NJ,Jamesburg borough,0.882,24588749,0.008
NJ,Jersey City city,14.748,411150643,6.285
NJ,Jobstown CDP,3.283,91524787,0.001
NJ,Johnsonburg CDP,1.065,29690496,0.001
NJ,Juliustown CDP,1.191,33203174,0.000
NJ,Kean University CDP,0.292,8140493,0.006
NJ,Keansburg borough,1.072,29885645,15.366
NJ,Kearny town,8.844,246556570,1.429
NJ,Keasbey CDP,1.460,40702464,0.338
NJ,Kendall Park CDP,3.780,105380352,0.002
NJ,Kenilworth borough,2.147,59854925,0.004
NJ,Kenvil CDP,1.186,33063782,0.167
NJ,Keyport borough,1.381,38500070,0.074
NJ,Kingston CDP,1.874,52244122,0.069
NJ,Kingston Estates CDP,1.158,32283187,0.002
NJ,Kinnelon borough,18.043,503009971,1.209
NJ,Lake Como borough,0.252,7025357,0.008
NJ,Lake Hiawatha CDP,1.104,30777754,0.009
NJ,Lake Hopatcong CDP,7.387,205937741,2.003
NJ,Lake Mohawk CDP,5.021,139977446,1.169
NJ,Lake Telemark CDP,2.126,59269478,0.056
NJ,Lakehurst borough,0.895,24951168,0.093
NJ,Lakeside-Beebe Run CDP,0.279,7778074,0.000
NJ,Lakewood CDP,7.079,197351194,0.245
NJ,Lambertville city,1.084,30220186,0.141
NJ,Lamington CDP,4.326,120601958,0.036
NJ,Landing CDP,2.134,59492506,0.346
NJ,Laurel Heights CDP,0.258,7192627,0.000
NJ,Laurel Lake CDP,1.738,48452659,0.124
NJ,Laurel Springs borough,0.451,12573158,0.010
NJ,Laurence Harbor CDP,2.949,82213402,0.055
NJ,Lavallette borough,0.816,22748774,0.148
NJ,Lawnside borough,1.430,39866112,0.000
NJ,Lawrenceville CDP,1.042,29049293,0.001
NJ,Layton CDP,6.977,194507597,0.016
NJ,Lebanon borough,0.902,25146317,0.000
NJ,Ledgewood CDP,5.535,154306944,0.082
NJ,Leeds Point CDP,0.242,6746573,0.000
NJ,Leesburg CDP,1.760,49065984,0.209
NJ,Leisure Knoll CDP,0.888,24756019,0.007
NJ,Leisure Village CDP,1.304,36353434,0.078
NJ,Leisure Village East CDP,1.551,43239398,0.010
NJ,Leisure Village West CDP,1.210,33732864,0.012
NJ,Leisuretowne CDP,2.066,57596774,0.119
NJ,Leonardo CDP,0.594,16559770,0.006
NJ,Leonia borough,1.523,42458803,0.106
NJ,Liberty Corner CDP,1.922,53582285,0.008
NJ,Lincoln Park borough,6.398,178366003,0.521
NJ,Lincroft CDP,5.582,155617229,0.213
NJ,Linden city,10.688,297964339,0.661
NJ,Lindenwold borough,3.902,108781517,0.042
NJ,Linwood city,3.811,106244582,0.402
NJ,Little Ferry borough,1.477,41176397,0.191
NJ,Little Silver borough,2.712,75606221,0.607
NJ,Llewellyn Park CDP,0.714,19905178,0.000
NJ,Loch Arbour village,0.087,2425421,0.047
NJ,Lodi borough,2.272,63339725,0.017
NJ,Long Branch city,5.124,142848922,1.163
NJ,Long Valley CDP,4.566,127292774,0.057
NJ,Longport borough,0.395,11011968,1.162
NJ,Lopatcong Overlook CDP,0.369,10287130,0.000
NJ,Lower Berkshire Valley CDP,1.009,28129306,0.023
NJ,Lyons CDP,3.851,107359718,0.022
NJ,Macopin CDP,6.137,171089741,0.333
NJ,Madison Park CDP,1.818,50682931,0.029
NJ,Madison borough,4.312,120211661,0.013
NJ,Magnolia borough,0.978,27265075,0.000
NJ,Malaga CDP,2.136,59548262,0.154
NJ,Manahawkin CDP,1.845,51435648,0.096
NJ,Manasquan borough,1.380,38472192,1.145
NJ,Mantoloking borough,0.386,10761062,0.254
NJ,Manville borough,2.361,65820902,0.088
NJ,Margate City city,1.422,39643085,0.209
NJ,Marksboro CDP,2.152,59994317,0.022
NJ,Marlboro CDP,0.385,10733184,0.000
NJ,Marlton CDP,3.300,91998720,0.008
NJ,Marmora CDP,2.008,55979827,0.009
NJ,Marshallville CDP,1.196,33342566,0.037
NJ,Martinsville CDP,12.158,338945587,0.069
NJ,Matawan borough,2.266,63172454,0.142
NJ,Mauricetown CDP,2.112,58879181,0.235
NJ,Mays Landing CDP,5.642,157289933,0.297
